2017/10/06 16:44:56.955 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.CommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/06 16:45:10.851 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.CommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/06 16:45:25.797 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.CommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:21:18.675 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.TestDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:21:52.141 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.TestDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:22:56.029 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.TestDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:23:03.991 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.TestDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:52:15.913 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.TestDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:52:36.309 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.TestDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:53:08.488 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:53:08.564 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:53:26.319 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:54:06.213 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:54:32.788 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.CommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:55:06.745 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.CommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:55:29.065 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.CommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:55:29.351 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.CommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:55:35.669 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:55:43.287 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
2017/10/11 11:55:52.511 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Inicio de llamada
2017/10/11 11:56:00.717 FVG.FiscalAdapter.Domain.Core.Decorators.LoggerEntityHandlerDecorator`1[[FVG.FiscalAdapter.Domain.Entities.OpenCommandDocument, FVG.FiscalAdapter.Domain.Entities, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]] Fin de llamada
